,referer,receiver,shared_Count,Unique_Beneficiaries,Number_Same_Day_Visits,Type_referer,State_referer,Type_receiver,State_receiver,Taxonomy_Code,Grouping,Classification,Specialization
7733,1356335939,1912962697,143,45,14,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7734,1356346191,1912962697,115,71,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7735,1356349435,1912962697,63,18,12,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7736,1356349559,1912962697,83,11,40,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7737,1356639801,1912962697,103,37,19,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7738,1366413130,1912962697,125,51,7,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7739,1366430308,1912962697,146,86,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7740,1366475386,1912962697,229,26,88,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7741,1366611089,1912962697,107,19,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7742,1366761553,1912962697,61,17,5,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7743,1376524660,1912962697,32,18,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7744,1376537118,1912962697,116,26,6,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7745,1376537555,1912962697,483,182,11,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7746,1376537712,1912962697,63,26,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7747,1376580811,1912962697,26,14,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7748,1376629113,1912962697,92,15,36,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7749,1376647081,1912962697,27,11,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7750,1376680660,1912962697,17,12,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7751,1376768887,1912962697,284,62,24,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7752,1386604064,1912962697,119,20,43,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7753,1386645380,1912962697,97,22,68,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7754,1386649770,1912962697,106,38,51,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7755,1386683944,1912962697,113,16,34,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7756,1386713923,1912962697,220,39,56,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7757,1386735827,1912962697,194,28,34,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7758,1386745750,1912962697,123,16,58,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7759,1396034310,1912962697,136,75,12,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7760,1396771515,1912962697,30,21,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7761,1396834529,1912962697,104,32,5,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7762,1396966875,1912962697,23,13,0,1.0,CA,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7763,1407802861,1912962697,130,43,13,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7764,1407855240,1912962697,18,15,2,2.0,AL,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7765,1407858301,1912962697,379,36,76,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7766,1417020660,1912962697,60,27,1,1.0,NH,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7767,1417065301,1912962697,52,26,4,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7768,1417273624,1912962697,113,57,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7769,1427024991,1912962697,20,14,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7770,1427030774,1912962697,79,32,4,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7771,1427056530,1912962697,152,57,9,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7772,1427066703,1912962697,52,34,13,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7773,1427160068,1912962697,33,17,1,1.0,MI,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7774,1427262831,1912962697,41,25,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7775,1427270032,1912962697,198,76,18,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7776,1427282045,1912962697,22,16,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7777,1427377613,1912962697,129,37,9,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7778,1437105327,1912962697,45,18,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7779,1437144722,1912962697,38,11,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7780,1437188737,1912962697,56,20,5,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7781,1437264736,1912962697,177,22,54,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7782,1437266798,1912962697,18,13,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7783,1437270303,1912962697,96,45,2,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7784,1437361391,1912962697,156,48,19,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7785,1437387511,1912962697,99,26,9,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7786,1437484672,1912962697,34,19,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7787,1447204631,1912962697,26,16,2,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7788,1447253075,1912962697,240,97,6,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7789,1447257019,1912962697,312,175,6,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7790,1447257084,1912962697,341,215,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7791,1447281217,1912962697,24,16,2,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7792,1447286109,1912962697,109,57,33,1.0,TX,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7793,1457306581,1912962697,71,44,3,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7794,1457312431,1912962697,106,14,21,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7795,1457336240,1912962697,22,15,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7796,1457337941,1912962697,24,11,0,1.0,SC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7797,1457347627,1912962697,539,85,147,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7798,1457373540,1912962697,222,60,22,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7799,1457377582,1912962697,193,43,3,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7800,1457390296,1912962697,23,14,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7801,1457458788,1912962697,79,19,6,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7802,1457514200,1912962697,123,83,0,1.0,VA,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7803,1467437079,1912962697,58,30,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7804,1467441329,1912962697,59,44,0,1.0,SC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7805,1467476416,1912962697,47,25,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7806,1467626788,1912962697,173,69,14,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7807,1467628644,1912962697,212,62,9,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7808,1467646471,1912962697,21,11,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7809,1477674349,1912962697,47,29,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7810,1477768182,1912962697,54,21,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7811,1487626560,1912962697,19,13,2,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7812,1487639696,1912962697,66,36,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7813,1487669966,1912962697,67,11,3,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7814,1487674990,1912962697,80,11,31,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7815,1487762464,1912962697,37,18,3,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7816,1487895785,1912962697,33,17,4,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7817,1497029953,1912962697,94,42,3,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7818,1497715692,1912962697,74,40,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7819,1497724991,1912962697,28,15,2,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7820,1497774004,1912962697,160,38,9,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7821,1497863476,1912962697,107,12,60,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7822,1497936421,1912962697,20,12,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7823,1497987440,1912962697,17,12,2,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7824,1508196718,1912962697,30,13,10,1.0,OR,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7825,1508821992,1912962697,471,96,237,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7826,1508829912,1912962697,107,26,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7827,1508832833,1912962697,20,13,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7828,1508919069,1912962697,35,21,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7829,1518081363,1912962697,37,12,21,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7830,1518090448,1912962697,32,20,1,2.0,AL,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7831,1518227396,1912962697,34,14,0,1.0,MD,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7832,1518263268,1912962697,304,63,173,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7833,1518904127,1912962697,36,16,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7834,1518912898,1912962697,26,20,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7835,1528007226,1912962697,169,20,50,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7836,1528015245,1912962697,26,12,1,1.0,VA,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7837,1528015369,1912962697,24,18,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7838,1528052669,1912962697,571,90,157,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7839,1528099462,1912962697,124,20,39,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7840,1528260981,1912962697,43,21,6,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7841,1538109798,1912962697,90,16,5,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7842,1538113014,1912962697,27,18,2,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7843,1538144910,1912962697,572,257,6,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7844,1538189360,1912962697,97,14,28,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7845,1538197058,1912962697,511,92,198,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7846,1538223441,1912962697,208,56,15,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7847,1538245378,1912962697,39,13,12,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7848,1538260229,1912962697,186,67,0,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7849,1538375597,1912962697,57,40,3,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7850,1548216880,1912962697,3801,1171,283,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7851,1548229792,1912962697,33,19,0,1.0,NJ,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7852,1548289804,1912962697,42,19,5,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7853,1548294903,1912962697,64,22,0,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7854,1548353741,1912962697,27,20,2,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7855,1548358898,1912962697,94,12,38,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7856,1558323139,1912962697,85,22,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7857,1558366138,1912962697,27,19,1,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7858,1558366765,1912962697,88,46,2,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7859,1558537282,1912962697,130,42,5,2.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7860,1568450682,1912962697,189,32,61,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7861,1568455871,1912962697,40,15,4,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7862,1568469120,1912962697,448,281,11,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
7863,1568584183,1912962697,291,183,12,1.0,NC,2.0,NC,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
